Product_Name,Category,Brand,Price,Rating,Review_Text,Skin_Type,Age_Group,Purchase_Platform,Recommendation
Chanel Highlighter Least,Highlighter,Chanel,557.99,3,"It’s okay, not bad but not great either.",Oily,55+,Brand Website,No
Dior Exfoliator Include,Exfoliator,Dior,1578.15,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,35-44,Brand Website,Yes
Huda Beauty CC Cream Realize,CC Cream,Huda Beauty,2945.1,5,Perfect for my skin type. I can already see a glow after a few uses.,Oily,45-54,Brand Website,Yes
Fenty Beauty Sheet Mask Full,Sheet Mask,Fenty Beauty,1836.35,1,Made my skin break out. Wouldn’t recommend.,Oily,18-24,Flipkart,No
Maybelline Face Oil Bring,Face Oil,Maybelline,580.42,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,25-34,Nykaa,Yes
Rare Beauty Sunscreen Again,Sunscreen,Rare Beauty,3088.17,5,One of the best products I’ve tried! Totally satisfied.,Normal,35-44,Brand Website,Yes
Colorbar Cleanser Million,Cleanser,Colorbar,3012.4,3,"It’s okay, not bad but not great either.",Dry,35-44,Amazon,No
L'Oréal Sheet Mask Pay,Sheet Mask,L'Oréal,3499.27,4,Great texture and long-lasting effect — definitely worth the price!,Dry,55+,Myntra,Yes
Charlotte Tilbury Cleanser Hotel,Cleanser,Charlotte Tilbury,590.8,2,Didn’t work for my skin at all. Caused mild irritation.,Normal,55+,Amazon,No
Rare Beauty Color Corrector Individual,Color Corrector,Rare Beauty,1886.03,2,Not worth the hype. I regret buying it.,Oily,25-34,Brand Website,No
Kylie Cosmetics Exfoliator Thousand,Exfoliator,Kylie Cosmetics,2381.55,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,18-24,Nykaa,No
Colorbar Moisturizer Seem,Moisturizer,Colorbar,2692.0,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,18-24,Tira Beauty,No
Kylie Cosmetics Toner Those,Toner,Kylie Cosmetics,447.62,3,"Decent product for the price, but texture could be better.",Oily,18-24,Flipkart,No
Dior Countour Player,Countour,Dior,576.77,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,25-34,Myntra,No
Minimalist Blush Character,Blush,Minimalist,1770.53,1,Totally disappointed. Waste of money.,Oily,18-24,Brand Website,No
Huda Beauty Face Oil Believe,Face Oil,Huda Beauty,1368.57,2,Smells weird and the texture feels heavy.,Sensitive,55+,Sephora,No
Huda Beauty Toner Hotel,Toner,Huda Beauty,442.66,4,Great texture and long-lasting effect — definitely worth the price!,Normal,55+,Tira Beauty,Yes
Huda Beauty Exfoliator Under,Exfoliator,Huda Beauty,1655.48,1,Totally disappointed. Waste of money.,Oily,45-54,Nykaa,No
Huda Beauty Exfoliator Participant,Exfoliator,Huda Beauty,1020.99,5,Affordable yet effective — my skin has never looked better!,Oily,45-54,Tira Beauty,Yes
The Ordinary Exfoliator Despite,Exfoliator,The Ordinary,2206.76,4,Affordable yet effective — my skin has never looked better!,Normal,55+,Amazon,Yes
Kylie Cosmetics Serum Still,Serum,Kylie Cosmetics,2374.81,3,"Works fine, but I’ve used better alternatives.",Normal,55+,Amazon,No
Fenty Beauty Exfoliator Would,Exfoliator,Fenty Beauty,1969.33,3,"It’s okay, not bad but not great either.",Normal,18-24,Sephora,No
Lakme Exfoliator Respond,Exfoliator,Lakme,1700.01,4,One of the best products I’ve tried! Totally satisfied.,Combination,55+,Tira Beauty,Yes
Lakme BB Cream Finally,BB Cream,Lakme,501.79,1,Not worth the hype. I regret buying it.,Oily,35-44,Tira Beauty,No
Kylie Cosmetics Lipstick Magazine,Lipstick,Kylie Cosmetics,2255.96,4,Affordable yet effective — my skin has never looked better!,Oily,25-34,Myntra,Yes
Estee Lauder Countour Over,Countour,Estee Lauder,2049.85,2,Didn’t work for my skin at all. Caused mild irritation.,Combination,55+,Sephora,No
Dior Clay Mask Figure,Clay Mask,Dior,869.66,2,Not worth the hype. I regret buying it.,Dry,25-34,Myntra,No
Charlotte Tilbury Foundation Reality,Foundation,Charlotte Tilbury,217.99,2,Made my skin break out. Wouldn’t recommend.,Combination,35-44,Myntra,No
Fenty Beauty BB Cream Ready,BB Cream,Fenty Beauty,1602.84,2,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Myntra,No
The Ordinary Moisturizer Notice,Moisturizer,The Ordinary,2144.29,1,Not worth the hype. I regret buying it.,Combination,25-34,Tira Beauty,No
Charlotte Tilbury Bronzer None,Bronzer,Charlotte Tilbury,1615.17,5,Does exactly what it claims. My go-to product now!,Dry,35-44,Brand Website,Yes
Charlotte Tilbury Cleanser Especially,Cleanser,Charlotte Tilbury,362.1,2,Made my skin break out. Wouldn’t recommend.,Normal,45-54,Tira Beauty,No
The Ordinary Exfoliator Military,Exfoliator,The Ordinary,727.63,2,Totally disappointed. Waste of money.,Normal,18-24,Brand Website,No
Fenty Beauty Cleanser Figure,Cleanser,Fenty Beauty,668.27,2,Not worth the hype. I regret buying it.,Sensitive,45-54,Flipkart,No
Estee Lauder Clay Mask North,Clay Mask,Estee Lauder,1966.2,5,Affordable yet effective — my skin has never looked better!,Normal,55+,Flipkart,Yes
Lakme Serum Mrs,Serum,Lakme,1270.36,1,Smells weird and the texture feels heavy.,Combination,18-24,Brand Website,No
Lakme Toner Direction,Toner,Lakme,394.41,2,Totally disappointed. Waste of money.,Normal,45-54,Flipkart,No
Minimalist Serum Report,Serum,Minimalist,2680.51,4,Lightweight and hydrating. It blends beautifully and feels premium.,Combination,55+,Tira Beauty,Yes
Chanel Sheet Mask Consumer,Sheet Mask,Chanel,2275.19,2,Not worth the hype. I regret buying it.,Combination,55+,Sephora,No
MAC Serum Case,Serum,MAC,964.6,1,Made my skin break out. Wouldn’t recommend.,Sensitive,18-24,Flipkart,No
Clinique Face Oil Receive,Face Oil,Clinique,2285.68,5,Does exactly what it claims. My go-to product now!,Normal,35-44,Amazon,Yes
Estee Lauder Color Corrector Career,Color Corrector,Estee Lauder,2581.32,4,Does exactly what it claims. My go-to product now!,Oily,35-44,Tira Beauty,Yes
MAC BB Cream Together,BB Cream,MAC,1496.72,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,25-34,Brand Website,Yes
Charlotte Tilbury CC Cream Final,CC Cream,Charlotte Tilbury,3048.71,3,Average product — didn’t see a huge difference.,Sensitive,55+,Nykaa,No
Colorbar BB Cream Great,BB Cream,Colorbar,2584.39,4,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,25-34,Brand Website,Yes
Clinique Clay Mask Continue,Clay Mask,Clinique,3233.15,2,Smells weird and the texture feels heavy.,Sensitive,18-24,Tira Beauty,No
Dior Foundation Second,Foundation,Dior,1865.62,1,Too oily and sticky for my skin type.,Oily,45-54,Tira Beauty,No
Kylie Cosmetics Blush Bag,Blush,Kylie Cosmetics,840.74,5,Does exactly what it claims. My go-to product now!,Dry,45-54,Tira Beauty,Yes
Rare Beauty Foundation Claim,Foundation,Rare Beauty,2160.52,4,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,55+,Amazon,Yes
Chanel Bronzer Land,Bronzer,Chanel,2105.68,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,55+,Flipkart,No
Estee Lauder Cleanser Pm,Cleanser,Estee Lauder,1078.8,2,Smells weird and the texture feels heavy.,Normal,35-44,Brand Website,No
Maybelline Blush Take,Blush,Maybelline,2544.23,5,One of the best products I’ve tried! Totally satisfied.,Sensitive,55+,Myntra,Yes
Dior Sunscreen Politics,Sunscreen,Dior,772.79,1,Made my skin break out. Wouldn’t recommend.,Oily,45-54,Nykaa,No
L'Oréal Countour But,Countour,L'Oréal,549.79,4,Affordable yet effective — my skin has never looked better!,Dry,35-44,Sephora,Yes
MAC Face Oil Particularly,Face Oil,MAC,3443.95,1,Too oily and sticky for my skin type.,Normal,25-34,Myntra,No
MAC Highlighter Approach,Highlighter,MAC,3350.73,5,Does exactly what it claims. My go-to product now!,Combination,55+,Nykaa,Yes
Kylie Cosmetics Highlighter Who,Highlighter,Kylie Cosmetics,903.98,4,Smells amazing and the packaging is super cute. Highly recommend!,Oily,18-24,Myntra,Yes
MAC Lip Gloss Never,Lip Gloss,MAC,632.9,3,"It’s okay, not bad but not great either.",Normal,55+,Amazon,No
Estee Lauder CC Cream Century,CC Cream,Estee Lauder,1065.78,4,Great texture and long-lasting effect — definitely worth the price!,Sensitive,25-34,Brand Website,Yes
Charlotte Tilbury Serum System,Serum,Charlotte Tilbury,3095.34,5,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,25-34,Flipkart,Yes
Charlotte Tilbury Clay Mask Picture,Clay Mask,Charlotte Tilbury,1335.44,1,Didn’t work for my skin at all. Caused mild irritation.,Sensitive,25-34,Nykaa,No
Chanel Face Oil Open,Face Oil,Chanel,3366.5,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,18-24,Tira Beauty,No
Rare Beauty Blush Charge,Blush,Rare Beauty,1102.68,4,Lightweight and hydrating. It blends beautifully and feels premium.,Normal,55+,Flipkart,Yes
Chanel Clay Mask Skill,Clay Mask,Chanel,1083.81,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,45-54,Brand Website,Yes
Maybelline CC Cream Partner,CC Cream,Maybelline,1740.23,2,Smells weird and the texture feels heavy.,Dry,18-24,Myntra,No
Chanel Lipstick Tend,Lipstick,Chanel,251.6,4,Absolutely love this product! My skin feels so smooth and radiant.,Dry,35-44,Amazon,Yes
Chanel CC Cream Offer,CC Cream,Chanel,1118.69,3,Takes time to show results. Not sure if I’d repurchase.,Dry,55+,Myntra,No
Clinique Toner True,Toner,Clinique,2599.88,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,25-34,Amazon,Yes
Estee Lauder Clay Mask To,Clay Mask,Estee Lauder,2289.66,1,Totally disappointed. Waste of money.,Normal,45-54,Flipkart,No
Dior Blush Try,Blush,Dior,715.46,1,Made my skin break out. Wouldn’t recommend.,Combination,45-54,Myntra,No
The Ordinary CC Cream Follow,CC Cream,The Ordinary,1825.95,5,Great texture and long-lasting effect — definitely worth the price!,Sensitive,55+,Brand Website,Yes
Maybelline Highlighter Floor,Highlighter,Maybelline,762.8,3,Average product — didn’t see a huge difference.,Oily,35-44,Amazon,No
Charlotte Tilbury Color Corrector Together,Color Corrector,Charlotte Tilbury,1291.19,5,Affordable yet effective — my skin has never looked better!,Dry,18-24,Tira Beauty,Yes
Rare Beauty Highlighter Person,Highlighter,Rare Beauty,2881.04,1,Too oily and sticky for my skin type.,Combination,55+,Myntra,No
The Ordinary Clay Mask Especially,Clay Mask,The Ordinary,1714.22,1,Totally disappointed. Waste of money.,Oily,35-44,Sephora,No
Colorbar Foundation Appear,Foundation,Colorbar,3454.6,5,Affordable yet effective — my skin has never looked better!,Dry,45-54,Myntra,Yes
L'Oréal Toner Standard,Toner,L'Oréal,1000.69,3,"It’s okay, not bad but not great either.",Normal,55+,Tira Beauty,No
Rare Beauty Moisturizer Rather,Moisturizer,Rare Beauty,1654.05,3,Average product — didn’t see a huge difference.,Sensitive,25-34,Amazon,No
Kylie Cosmetics Toner West,Toner,Kylie Cosmetics,2904.61,5,Perfect for my skin type. I can already see a glow after a few uses.,Combination,45-54,Flipkart,Yes
Maybelline Highlighter Mission,Highlighter,Maybelline,1446.84,4,Great texture and long-lasting effect — definitely worth the price!,Normal,18-24,Tira Beauty,Yes
Rare Beauty Highlighter Ago,Highlighter,Rare Beauty,611.39,2,Didn’t work for my skin at all. Caused mild irritation.,Dry,35-44,Flipkart,No
Maybelline Toner No,Toner,Maybelline,1628.62,4,Great texture and long-lasting effect — definitely worth the price!,Normal,45-54,Tira Beauty,Yes
Lakme Moisturizer Public,Moisturizer,Lakme,1721.93,5,Perfect for my skin type. I can already see a glow after a few uses.,Normal,25-34,Flipkart,Yes
MAC BB Cream Return,BB Cream,MAC,778.3,3,"Works fine, but I’ve used better alternatives.",Oily,55+,Nykaa,No
L'Oréal Foundation Somebody,Foundation,L'Oréal,1090.88,2,Too oily and sticky for my skin type.,Sensitive,25-34,Myntra,No
Charlotte Tilbury Bronzer Several,Bronzer,Charlotte Tilbury,3175.83,2,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Sephora,No
Clinique Exfoliator Carry,Exfoliator,Clinique,1707.02,2,Smells weird and the texture feels heavy.,Combination,45-54,Sephora,No
Rare Beauty Highlighter Style,Highlighter,Rare Beauty,2678.65,1,Smells weird and the texture feels heavy.,Normal,25-34,Nykaa,No
Clinique Lipstick Total,Lipstick,Clinique,332.1,1,Too oily and sticky for my skin type.,Dry,25-34,Flipkart,No
Minimalist Cleanser Anyone,Cleanser,Minimalist,527.11,3,Takes time to show results. Not sure if I’d repurchase.,Normal,18-24,Flipkart,No
Huda Beauty Blush Capital,Blush,Huda Beauty,2629.73,5,Affordable yet effective — my skin has never looked better!,Normal,18-24,Flipkart,Yes
Dior Sheet Mask Feeling,Sheet Mask,Dior,2153.89,5,Lightweight and hydrating. It blends beautifully and feels premium.,Normal,55+,Sephora,Yes
Charlotte Tilbury Face Oil Some,Face Oil,Charlotte Tilbury,1362.37,1,Didn’t work for my skin at all. Caused mild irritation.,Combination,35-44,Nykaa,No
Minimalist Moisturizer State,Moisturizer,Minimalist,2248.74,1,Totally disappointed. Waste of money.,Normal,45-54,Flipkart,No
Kylie Cosmetics BB Cream Back,BB Cream,Kylie Cosmetics,3326.0,1,Not worth the hype. I regret buying it.,Oily,55+,Amazon,No
The Ordinary Serum Indicate,Serum,The Ordinary,2533.34,2,Totally disappointed. Waste of money.,Dry,45-54,Amazon,No
Clinique Highlighter President,Highlighter,Clinique,363.8,1,Made my skin break out. Wouldn’t recommend.,Normal,55+,Amazon,No
Fenty Beauty CC Cream Dream,CC Cream,Fenty Beauty,2155.99,5,Does exactly what it claims. My go-to product now!,Dry,25-34,Myntra,Yes
The Ordinary Lipstick Protect,Lipstick,The Ordinary,799.98,1,Totally disappointed. Waste of money.,Dry,18-24,Nykaa,No
Clinique Foundation Several,Foundation,Clinique,1336.28,4,Affordable yet effective — my skin has never looked better!,Oily,55+,Nykaa,Yes
The Ordinary Face Oil Write,Face Oil,The Ordinary,3037.28,4,Smells amazing and the packaging is super cute. Highly recommend!,Sensitive,35-44,Myntra,Yes
Huda Beauty Toner Tree,Toner,Huda Beauty,727.85,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,55+,Flipkart,Yes
Maybelline Color Corrector Interview,Color Corrector,Maybelline,2013.65,3,Takes time to show results. Not sure if I’d repurchase.,Oily,25-34,Tira Beauty,No
Colorbar Toner Structure,Toner,Colorbar,543.16,2,Didn’t work for my skin at all. Caused mild irritation.,Oily,35-44,Amazon,No
Rare Beauty Lipstick Right,Lipstick,Rare Beauty,2682.19,1,Totally disappointed. Waste of money.,Normal,45-54,Nykaa,No
Charlotte Tilbury Blush Leave,Blush,Charlotte Tilbury,403.75,3,Average product — didn’t see a huge difference.,Combination,18-24,Myntra,No
Minimalist Foundation Magazine,Foundation,Minimalist,1420.81,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,55+,Sephora,No
Fenty Beauty Face Oil Society,Face Oil,Fenty Beauty,704.63,5,Smells amazing and the packaging is super cute. Highly recommend!,Oily,55+,Tira Beauty,Yes
Lakme Lip Gloss Beautiful,Lip Gloss,Lakme,1451.98,1,Totally disappointed. Waste of money.,Normal,18-24,Sephora,No
Clinique Foundation Wind,Foundation,Clinique,1712.79,5,Smells amazing and the packaging is super cute. Highly recommend!,Dry,55+,Nykaa,Yes
Charlotte Tilbury Sunscreen Economy,Sunscreen,Charlotte Tilbury,739.19,4,One of the best products I’ve tried! Totally satisfied.,Combination,25-34,Flipkart,Yes
Kylie Cosmetics Highlighter Information,Highlighter,Kylie Cosmetics,1560.7,5,Affordable yet effective — my skin has never looked better!,Normal,18-24,Nykaa,Yes
Fenty Beauty Face Oil Apply,Face Oil,Fenty Beauty,3020.57,5,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,25-34,Nykaa,Yes
Huda Beauty BB Cream Total,BB Cream,Huda Beauty,1403.16,3,"Works fine, but I’ve used better alternatives.",Combination,18-24,Nykaa,No
MAC CC Cream Citizen,CC Cream,MAC,1336.06,4,Affordable yet effective — my skin has never looked better!,Combination,18-24,Tira Beauty,Yes
Estee Lauder Foundation Top,Foundation,Estee Lauder,308.12,3,"Decent product for the price, but texture could be better.",Normal,35-44,Myntra,No
Maybelline Clay Mask Threat,Clay Mask,Maybelline,318.93,3,"Decent product for the price, but texture could be better.",Sensitive,18-24,Nykaa,No
Estee Lauder Face Oil Foreign,Face Oil,Estee Lauder,2238.16,2,Totally disappointed. Waste of money.,Combination,45-54,Myntra,No
Colorbar Cleanser Sign,Cleanser,Colorbar,269.5,2,Not worth the hype. I regret buying it.,Oily,35-44,Brand Website,No
Clinique Highlighter Effect,Highlighter,Clinique,2396.9,4,Smells amazing and the packaging is super cute. Highly recommend!,Oily,55+,Amazon,Yes
Charlotte Tilbury BB Cream Design,BB Cream,Charlotte Tilbury,2325.79,3,"Works fine, but I’ve used better alternatives.",Sensitive,45-54,Myntra,No
Charlotte Tilbury BB Cream Around,BB Cream,Charlotte Tilbury,2451.91,5,Affordable yet effective — my skin has never looked better!,Normal,35-44,Nykaa,Yes
Kylie Cosmetics Serum Specific,Serum,Kylie Cosmetics,2320.06,2,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Sephora,No
Fenty Beauty CC Cream Offer,CC Cream,Fenty Beauty,353.52,4,Smells amazing and the packaging is super cute. Highly recommend!,Sensitive,25-34,Amazon,Yes
Maybelline Sheet Mask Purpose,Sheet Mask,Maybelline,1939.87,1,Made my skin break out. Wouldn’t recommend.,Dry,45-54,Amazon,No
Minimalist Sheet Mask Understand,Sheet Mask,Minimalist,3306.68,1,Totally disappointed. Waste of money.,Normal,25-34,Flipkart,No
Minimalist Sheet Mask Wall,Sheet Mask,Minimalist,779.4,2,Totally disappointed. Waste of money.,Sensitive,25-34,Sephora,No
Minimalist Color Corrector Hear,Color Corrector,Minimalist,2974.7,4,Smells amazing and the packaging is super cute. Highly recommend!,Normal,25-34,Flipkart,Yes
Clinique Toner Ball,Toner,Clinique,2431.73,2,Too oily and sticky for my skin type.,Dry,18-24,Brand Website,No
Lakme Cleanser This,Cleanser,Lakme,1870.01,3,Takes time to show results. Not sure if I’d repurchase.,Normal,35-44,Nykaa,No
Fenty Beauty Lipstick Game,Lipstick,Fenty Beauty,836.32,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,45-54,Brand Website,No
Maybelline Highlighter Industry,Highlighter,Maybelline,3371.12,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,25-34,Amazon,No
MAC Sunscreen Father,Sunscreen,MAC,1959.49,4,Perfect for my skin type. I can already see a glow after a few uses.,Oily,25-34,Nykaa,Yes
Fenty Beauty Color Corrector Door,Color Corrector,Fenty Beauty,2508.21,2,Smells weird and the texture feels heavy.,Combination,25-34,Myntra,No
Clinique Face Oil Environmental,Face Oil,Clinique,2479.11,1,Made my skin break out. Wouldn’t recommend.,Sensitive,45-54,Nykaa,No
